year,issue,company,ticker,sponsorType,meanActivist,modeDistinct
2010,soc,ALPHABET INC.,GOOGL,Special Interest,0.0,0
2010,no-esg,THE CHARLES SCHWAB CORPORATION,SCHW,union,0.0,0
2010,soc,THE CHARLES SCHWAB CORPORATION,SCHW,public pension,0.0,0
2010,gg,KOHL'S CORPORATION,KSS,Individual,0.0,-1
2010,gg,AVISTA CORPORATION,AVA,Individual,1.0,0
2010,soc,REGIONS FINANCIAL CORPORATION,RF,public pension,0.0,0
2010,no-esg,FRONTIER COMMUNICATIONS CORPORATION,FTR,,0.0,0
2010,soc,NORFOLK SOUTHERN CORPORATION,NSC,public pension,0.0,0
2010,env,"AQUA AMERICA, INC.",WTR,SRI fund,0.0,0
2010,env,GENTEX CORPORATION,GNTX,SRI fund,0.0,0
2010,no-esg,REGIONS FINANCIAL CORPORATION,RF,other,0.0,0
2010,env,ALPHABET INC.,GOOGL,SRI fund,0.0,0
2010,soc,ALPHABET INC.,GOOGL,,0.0,0
2010,gg,KOHL'S CORPORATION,KSS,fund,0.0,0
2010,gg,FRANKLIN STREET PROPERTIES CORP.,FSP,Individual,1.0,0
2010,gg,"MACY'S, INC.",M,Individual,0.0,-1
2010,gg,VULCAN MATERIALS COMPANY,VMC,union,0.0,0
2010,gg,PIONEER NATURAL RESOURCES COMPANY,PXD,union,0.0,-1
2010,gg,MYLAN N.V.,MYL,other,0.0,0
2010,no-esg,MYLAN N.V.,MYL,other,0.0,0
2010,gg,"CONSOLIDATED EDISON, INC.",ED,Individual,0.0,0
2010,gg,JPMORGAN CHASE & CO.,JPM,union,0.0,0
2010,no-esg,JPMORGAN CHASE & CO.,JPM,Individual,0.0,0
2010,no-esg,ANADARKO PETROLEUM CORPORATION,APC,other,0.0,0
2010,env,DOMINION ENERGY INC,D,,0.0,0
2010,env,DOMINION ENERGY INC,D,SRI fund,0.0,0
2010,soc,ANADARKO PETROLEUM CORPORATION,APC,public pension,0.0,0
2010,gg,SOUTHWESTERN ENERGY COMPANY,SWN,union,0.0,-1
2010,gg,QUESTAR CORPORATION,STR,Individual,0.0,0
2010,no-esg,FIRSTENERGY CORP.,FE,,0.0,0
2010,gg,MASSEY ENERGY COMPANY,MEE,,0.0,-1
2010,gg,MASSEY ENERGY COMPANY,MEE,public pension,1.0,0
2010,env,MASSEY ENERGY COMPANY,MEE,religious,0.0,0
2010,soc,"URBAN OUTFITTERS, INC.",URBN,fund,0.0,0
2010,gg,JPMORGAN CHASE & CO.,JPM,Individual,0.0,-1
2010,gg,FIRSTENERGY CORP.,FE,Individual,1.0,0
2010,gg,DOMINION ENERGY INC,D,,0.0,0
2010,no-esg,FIRSTENERGY CORP.,FE,Individual,0.0,-1
2010,gg,"MONDELEZ INTERNATIONAL, INC.",MDLZ,Individual,0.0,-1
2010,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0
2010,no-esg,CHINA PETROLEUM & CHEMICAL CORP.,SNP,,0.0,0
2010,env,MASSEY ENERGY COMPANY,MEE,public pension,0.0,-1
2010,no-esg,"KINDRED HEALTHCARE, INC.",KND,public pension,0.0,0
2010,soc,JPMORGAN CHASE & CO.,JPM,SRI fund,0.0,0
2010,gg,FIRSTENERGY CORP.,FE,,1.0,0
2010,soc,SOUTHWESTERN ENERGY COMPANY,SWN,public pension,0.0,0
2010,no-esg,"ANTHEM, INC.",ANTM,other,0.0,0
2010,gg,THE ALLSTATE CORPORATION,ALL,religious,0.0,0
2010,gg,THE ALLSTATE CORPORATION,ALL,Individual,1.0,0
2010,no-esg,THE ALLSTATE CORPORATION,ALL,Individual,0.0,-1
2010,no-esg,MORGAN STANLEY,MS,Individual,0.0,0
2010,soc,THE ALLSTATE CORPORATION,ALL,public pension,0.0,0
2010,gg,"BOSTON PROPERTIES, INC.",BXP,union,0.0,0
2010,gg,MORGAN STANLEY,MS,public pension,0.0,0
2010,soc,"ANTHEM, INC.",ANTM,union,0.0,0
2010,gg,JPMORGAN CHASE & CO.,JPM,,0.0,0
2010,gg,"ALASKA AIR GROUP, INC.",ALK,Individual,0.0,-1
2010,gg,JPMORGAN CHASE & CO.,JPM,,0.0,0
2010,no-esg,MORGAN STANLEY,MS,union,0.0,0
2010,gg,THE ALLSTATE CORPORATION,ALL,other,0.0,-1
2010,gg,"ANTHEM, INC.",ANTM,public pension,0.0,-1
2010,no-esg,MORGAN STANLEY,MS,union,0.0,0
2010,env,"BOSTON PROPERTIES, INC.",BXP,public pension,0.0,0
2010,gg,MORGAN STANLEY,MS,Individual,0.0,0
2010,gg,"ANTHEM, INC.",ANTM,,0.0,0
2010,no-esg,JPMORGAN CHASE & CO.,JPM,union,0.0,0
2010,no-esg,DEAN FOODS COMPANY,DF,union,0.0,0
2010,gg,STATE STREET CORPORATION,STT,SRI fund,0.0,0
2010,env,SAFEWAY INC.,SWY,union,0.0,0
2010,no-esg,NORTHROP GRUMMAN CORPORATION,NOC,Individual,0.0,0
2010,gg,"MB FINANCIAL, INC.",MBFI,Individual,1.0,0
2010,no-esg,"MB FINANCIAL, INC.",MBFI,Individual,0.0,0
2010,gg,SAFEWAY INC.,SWY,Individual,0.0,0
2010,env,"INTERNATIONAL COAL GROUP, INC.",ICO,public pension,0.0,0
2010,env,SAFEWAY INC.,SWY,,0.0,0
2010,no-esg,SAFEWAY INC.,SWY,other,0.0,0
2010,no-esg,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",HIG,other,0.0,0
2010,gg,AMERICAN AIRLINES GROUP INC.,AAL,Individual,0.0,0
2010,soc,HALLIBURTON COMPANY,HAL,religious,0.0,0
2010,gg,RELIANCE STEEL & ALUMINUM CO.,RS,Individual,1.0,0
2010,soc,HALLIBURTON COMPANY,HAL,SRI fund,0.0,0
2010,gg,XCEL ENERGY INC.,XEL,Individual,0.0,0
2010,gg,HALLIBURTON COMPANY,HAL,Individual,0.0,-1
2010,gg,SOUTHWEST AIRLINES CO.,LUV,Individual,0.0,0
2010,no-esg,HALLIBURTON COMPANY,HAL,Individual,0.0,0
2010,gg,STATE STREET CORPORATION,STT,religious,0.0,0
2010,soc,"CASH AMERICA INTERNATIONAL, INC.",CSH,religious,0.0,0
2010,gg,PPL CORPORATION,PPL,fund,0.0,0
2010,no-esg,PPL CORPORATION,PPL,Individual,0.0,-1
2010,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.0,0
2010,soc,"THE HOME DEPOT, INC.",HD,SRI fund,0.0,0
2010,gg,"THE HOME DEPOT, INC.",HD,public pension,0.0,0
2010,gg,"THE HOME DEPOT, INC.",HD,Individual,0.0,0
2010,gg,"COVENTRY HEALTH CARE, INC.",CVH,,0.0,0
2010,soc,"COVENTRY HEALTH CARE, INC.",CVH,public pension,0.0,0
2010,gg,"THE HOME DEPOT, INC.",HD,Individual,0.0,-1
2010,no-esg,"THE HOME DEPOT, INC.",HD,Individual,0.0,0
2010,gg,COMCAST CORPORATION,CMCSA,union,0.0,0
2010,gg,"COVENTRY HEALTH CARE, INC.",CVH,religious,0.0,0
2010,gg,"THE HOME DEPOT, INC.",HD,fund,0.0,0
2010,gg,"MARSH & MCLENNAN COMPANIES, INC.",MMC,Individual,0.0,0
2010,gg,COMCAST CORPORATION,CMCSA,Individual,0.0,0
2010,no-esg,"CENTURYLINK, INC.",CTL,,0.0,0
2010,gg,"QUANTA SERVICES, INC.",PWR,fund,0.0,-1
2010,soc,"KBR, INC.",KBR,public pension,1.0,1
2010,soc,"KBR, INC.",KBR,religious,0.0,0
2010,gg,"ALLEGHENY ENERGY, INC.",AYE,Individual,0.0,0
2010,no-esg,ROYAL CARIBBEAN CRUISES LTD.,RCL,,0.0,0
2010,no-esg,"YUM! BRANDS, INC.",YUM,Individual,0.0,-1
2010,gg,"CENTURYLINK, INC.",CTL,union,0.0,0
2010,soc,"CENTURYLINK, INC.",CTL,SRI fund,0.0,0
2010,no-esg,"CENTURYLINK, INC.",CTL,union,0.0,0
2010,env,MCDONALD'S CORPORATION,MCD,,0.0,0
2010,env,MCDONALD'S CORPORATION,MCD,Special Interest,0.0,0
2010,gg,MCDONALD'S CORPORATION,MCD,company,0.0,0
2010,gg,MCDONALD'S CORPORATION,MCD,Individual,0.0,-1
2010,no-esg,COMCAST CORPORATION,CMCSA,,0.0,0
2010,gg,"FIRST SOUTH BANCORP, INC.",FSBK,Individual,1.0,1
2010,soc,"ALTRIA GROUP, INC.",MO,religious,0.0,0
2010,gg,"THE WILLIAMS COMPANIES, INC.",WMB,,0.0,-1
2010,soc,"ALTRIA GROUP, INC.",MO,religious,0.0,0
2010,env,"THE WILLIAMS COMPANIES, INC.",WMB,SRI fund,0.0,0
2010,env,CMS ENERGY CORPORATION,CMS,Special Interest,0.0,0
2010,gg,"SUPERIOR INDUSTRIES INTERNATIONAL, INC.",SUP,public pension,0.0,0
2010,env,CMS ENERGY CORPORATION,CMS,public pension,0.0,0
2010,gg,TIME WARNER INC.,TWX,religious,0.0,0
2010,no-esg,TIME WARNER INC.,TWX,union,0.0,0
2010,env,DYNEGY INC.,DYN,public pension,0.0,0
2010,gg,TIME WARNER INC.,TWX,Individual,0.0,-1
2010,gg,AETNA INC.,AET,Individual,0.0,0
2010,gg,AETNA INC.,AET,other,0.0,0
2010,soc,UNITEDHEALTH GROUP INCORPORATED,UNH,union,0.0,0
2010,gg,UNITEDHEALTH GROUP INCORPORATED,UNH,other,0.0,0
2010,no-esg,HAWK CORPORATION,HWK,,1.0,1
2010,gg,OMNICOM GROUP INC.,OMC,Individual,1.0,0
2010,no-esg,OMNICOM GROUP INC.,OMC,,0.0,0
2010,soc,"ZIJIN MINING GROUP CO., LTD.",,,0.0,-1
2010,no-esg,OMNICOM GROUP INC.,OMC,,0.0,0
2010,env,"BJ'S WHOLESALE CLUB, INC.",BJ,,0.0,0
2010,gg,"NEUROCRINE BIOSCIENCES, INC.",NBIX,,0.0,0
2010,gg,FIRST FINANCIAL BANCORP.,FFBC,Individual,1.0,0
2010,gg,"NEUROCRINE BIOSCIENCES, INC.",NBIX,,0.0,0
2010,gg,"NEUROCRINE BIOSCIENCES, INC.",NBIX,fund,1.0,0
2010,soc,"AMAZON.COM, INC.",AMZN,,0.0,0
2010,no-esg,MAC-GRAY CORPORATION,TUC,fund,1.0,0
2010,gg,"KING PHARMACEUTICALS, INC.",KG,Individual,0.0,-1
2010,gg,MAC-GRAY CORPORATION,TUC,fund,1.0,0
2010,env,EXXON MOBIL CORPORATION,XOM,,0.0,0
2010,soc,EXXON MOBIL CORPORATION,XOM,,0.0,0
2010,gg,EXXON MOBIL CORPORATION,XOM,company,0.0,0
2010,gg,CHEVRON CORPORATION,CVX,,0.0,0
2010,env,EXXON MOBIL CORPORATION,XOM,religious,0.0,0
2010,no-esg,EXXON MOBIL CORPORATION,XOM,Individual,0.0,0
2010,no-esg,CHEVRON CORPORATION,CVX,,0.0,0
2010,env,EXXON MOBIL CORPORATION,XOM,religious,0.0,0
2010,env,EXXON MOBIL CORPORATION,XOM,religious,0.0,0
2010,env,EXXON MOBIL CORPORATION,XOM,religious,0.0,0
2010,soc,CHEVRON CORPORATION,CVX,religious,0.0,0
2010,env,CHEVRON CORPORATION,CVX,other,0.0,0
2010,env,EXXON MOBIL CORPORATION,XOM,other,0.0,0
2010,soc,EXXON MOBIL CORPORATION,XOM,public pension,1.0,1
2010,no-esg,EXXON MOBIL CORPORATION,XOM,Individual,0.0,0
2010,soc,CHEVRON CORPORATION,CVX,fund,0.0,0
2010,env,CHEVRON CORPORATION,CVX,public pension,0.0,0
2010,env,THE SOUTHERN COMPANY,SO,SRI fund,0.0,0
2010,no-esg,"TELEPHONE AND DATA SYSTEMS, INC.",TDS,Individual,0.0,0
2010,env,THE SOUTHERN COMPANY,SO,religious,0.0,0
2010,gg,RAYTHEON COMPANY,RTN,Individual,0.0,-1
2010,no-esg,"THE INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,Individual,0.0,0
2010,no-esg,BANK OF CHINA LIMITED,BACHY,,1.0,0
2010,no-esg,BANK OF CHINA LIMITED,BACHY,,1.0,0
2010,no-esg,BANK OF CHINA LIMITED,BACHY,,1.0,0
2010,gg,RAYTHEON COMPANY,RTN,other,0.0,0
2010,gg,RAYTHEON COMPANY,RTN,union,0.0,0
2010,env,THE WENDY'S COMPANY,WEN,Special Interest,0.0,0
2010,gg,"CONSTELLATION ENERGY GROUP, INC.",CSLEP,public pension,0.0,0
2010,gg,ZIONS BANCORPORATION,ZION,public pension,0.0,0
2010,gg,ZIONS BANCORPORATION,ZION,Individual,0.0,1
2010,gg,ZIONS BANCORPORATION,ZION,Individual,0.0,0
2010,soc,"LOWE'S COMPANIES, INC.",LOW,union,0.0,0
2010,gg,"LOWE'S COMPANIES, INC.",LOW,fund,0.0,0
2010,gg,NABORS INDUSTRIES LTD.,NBR,other,0.0,0
2010,gg,NABORS INDUSTRIES LTD.,NBR,public pension,1.0,0
2010,no-esg,NABORS INDUSTRIES LTD.,NBR,,0.0,0
2010,gg,NABORS INDUSTRIES LTD.,NBR,other,0.0,0
2010,gg,"THE TJX COMPANIES, INC.",TJX,union,0.0,-1
2010,no-esg,THE PRICELINE GROUP INC.,PCLN,Individual,0.0,-1
2010,env,LAS VEGAS SANDS CORP.,LVS,public pension,0.0,0
2010,gg,ZTE CORPORATION,,,1.0,0
2010,no-esg,DIRECTV,DTV,union,0.0,0
2010,gg,TW TELECOM INC.,TWTC,Individual,0.0,0
2010,env,LAYNE CHRISTENSEN COMPANY,LAYN,SRI fund,0.0,-1
2010,env,"WAL-MART STORES, INC.",WMT,,0.0,0
2010,no-esg,"WAL-MART STORES, INC.",WMT,Individual,0.0,0
2010,soc,"WAL-MART STORES, INC.",WMT,religious,0.0,0
2010,soc,"WAL-MART STORES, INC.",WMT,public pension,0.0,0
2010,env,"WAL-MART STORES, INC.",WMT,Special Interest,0.0,0
2010,gg,"WAL-MART STORES, INC.",WMT,union,0.0,0
2010,no-esg,"STAPLES, INC.",SPLS,Individual,0.0,0
2010,gg,DAVITA INC.,DVA,Individual,1.0,0
2010,gg,"STAPLES, INC.",SPLS,Individual,0.0,-1
2010,gg,SAKS INCORPORATED,SKS,Individual,0.0,0
2010,no-esg,"CONTINENTAL AIRLINES, INC.",CAL,Individual,0.0,0
2010,soc,ABERCROMBIE & FITCH CO.,ANF,fund,0.0,0
2010,gg,TARGET CORPORATION,TGT,Individual,0.0,-1
2010,gg,"PENN NATIONAL GAMING, INC.",PENN,union,1.0,0
2010,env,FREEPORT-MCMORAN INC.,FCX,public pension,0.0,0
2010,no-esg,FREEPORT-MCMORAN INC.,FCX,public pension,0.0,0
2010,gg,DEVON ENERGY CORPORATION,DVN,Individual,0.0,-1
2010,gg,ABERCROMBIE & FITCH CO.,ANF,other,0.0,0
2010,gg,CATERPILLAR INC.,CAT,,0.0,0
2010,no-esg,CATERPILLAR INC.,CAT,company,0.0,0
2010,soc,CATERPILLAR INC.,CAT,,0.0,0
2010,gg,ABERCROMBIE & FITCH CO.,ANF,public pension,1.0,0
2010,soc,"WELLCARE HEALTH PLANS, INC.",WCG,fund,0.0,0
2010,gg,"US AIRWAYS GROUP, INC.",LCC,Individual,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,1.0,-1
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,DATANG INTERNATIONAL POWER GENERATION CO. LTD,,,0.0,0
2010,gg,CHESAPEAKE ENERGY CORPORATION,CHK,Individual,0.0,-1
2010,gg,CHESAPEAKE ENERGY CORPORATION,CHK,Individual,0.0,-1
2010,no-esg,CHESAPEAKE ENERGY CORPORATION,CHK,union,0.0,0
2010,env,CHESAPEAKE ENERGY CORPORATION,CHK,SRI fund,0.0,0
2010,env,CHESAPEAKE ENERGY CORPORATION,CHK,fund,0.0,0
2010,no-esg,CHESAPEAKE ENERGY CORPORATION,CHK,union,0.0,0
2010,env,ULTRA PETROLEUM CORP.,UPL,Special Interest,0.0,0
2010,env,MGM RESORTS INTERNATIONAL,MGM,public pension,0.0,0
2010,profit,"VISHAY INTERTECHNOLOGY, INC.",VSH,Individual,0.0,0
2010,gg,EQUITY RESIDENTIAL,EQR,union,0.0,-1
2010,soc,"FRED'S, INC.",FRED,religious,0.0,0
2010,gg,"THE PEP BOYS - MANNY, MOE & JACK",PBY,Individual,0.0,-1
2010,soc,"EXCO RESOURCES, INC.",XCO,SRI fund,0.0,0
2010,gg,RITE AID CORPORATION,RAD,,0.0,0
2010,gg,ALTABA INC.,AABA,Individual,0.0,0
2010,env,THE KROGER CO.,KR,SRI fund,0.0,0
2010,no-esg,"PIER 1 IMPORTS, INC.",PIR,,0.0,0
2010,no-esg,"PING AN INSURANCE (GROUP) CO. OF CHINA, LTD.",PNGAY,,0.0,0
2010,soc,"PING AN INSURANCE (GROUP) CO. OF CHINA, LTD.",PNGAY,,0.0,0
2010,no-esg,METALLURGICAL CORPORATION OF CHINA LTD.,,,0.0,0
2010,gg,METALLURGICAL CORPORATION OF CHINA LTD.,,,0.0,-1
2010,gg,METALLURGICAL CORPORATION OF CHINA LTD.,,,0.0,-1
2010,no-esg,"CHINA SOUTHERN AIRLINES CO., LTD.",ZNH,,1.0,0
2010,no-esg,"CHINA SOUTHERN AIRLINES CO., LTD.",ZNH,,1.0,0
2010,gg,"DELTA AIR LINES, INC.",DAL,Individual,0.0,0
2010,gg,TICC CAPITAL CORP.,TICC,,0.0,0
2010,no-esg,"ASCENT CAPITAL GROUP, INC.",ASCMA,,1.0,1
2010,no-esg,"VITACOST.COM, INC.",VITC,,0.0,0
2010,no-esg,"VITACOST.COM, INC.",VITC,,0.0,0
2010,no-esg,"VITACOST.COM, INC.",VITC,,0.0,0
2010,no-esg,"VITACOST.COM, INC.",VITC,,0.0,0
2010,no-esg,"VITACOST.COM, INC.",VITC,,0.0,0
2010,no-esg,"VITACOST.COM, INC.",VITC,,0.0,0
2010,no-esg,"VITACOST.COM, INC.",VITC,,0.0,0
2010,no-esg,"VITACOST.COM, INC.",VITC,,0.0,0
2010,no-esg,"CA, INC.",CA,,0.0,0
2010,gg,"LEGG MASON, INC.",LM,,0.0,0
2010,no-esg,"LEGG MASON, INC.",LM,,0.0,0
2010,gg,MCKESSON CORPORATION,MCK,religious,0.0,0
2010,no-esg,MCKESSON CORPORATION,MCK,,0.0,0
2010,no-esg,"FOREST LABORATORIES, INC.",FRX,,0.0,0
2010,gg,PRECISION CASTPARTS CORP.,PCP,,1.0,0
2010,no-esg,DELL TECHNOLOGIES INC.,DVMT,other,0.0,0
2010,gg,DELL TECHNOLOGIES INC.,DVMT,,0.0,0
2010,gg,LA-Z-BOY INCORPORATED,LZB,,1.0,0
2010,gg,AMERCO,UHAL,,1.0,-1
2010,gg,H.J.HEINZ CO,HNZ,,0.0,-1
2010,env,"SMITHFIELD FOODS, INC.",SFD,,0.0,0
2010,env,"SMITHFIELD FOODS, INC.",SFD,SRI fund,0.0,0
2010,no-esg,99 (CENTS) ONLY STORES,NDN,,0.0,0
2010,no-esg,"AIRGAS, INC.",ARG,,0.269,-1
2010,no-esg,"AIRGAS, INC.",ARG,,0.269,-1
2010,gg,FEDEX CORPORATION,FDX,,0.0,0
2010,gg,FEDEX CORPORATION,FDX,,0.0,-1
2010,no-esg,FEDEX CORPORATION,FDX,,0.0,0
2010,gg,"H&R BLOCK, INC.",HRB,,0.0,0
2010,gg,"H&R BLOCK, INC.",HRB,,0.0,0
2010,gg,"H&R BLOCK, INC.",HRB,,0.0,0
2010,gg,"H&R BLOCK, INC.",HRB,,1.0,-1
2010,gg,ORACLE CORPORATION,ORCL,,0.0,0
2010,no-esg,ORACLE CORPORATION,ORCL,other,0.0,0
2010,env,ORACLE CORPORATION,ORCL,SRI fund,0.0,0
2010,gg,THE PROCTER & GAMBLE COMPANY,PG,,0.0,0
2010,soc,"TWENTY-FIRST CENTURY FOX, INC.",FOXA,,0.0,0
2010,gg,"TWENTY-FIRST CENTURY FOX, INC.",FOXA,,0.0,0
2010,soc,"CAL-MAINE FOODS, INC.",CALM,,0.0,0
2010,gg,HARRIS CORPORATION,HRS,,0.0,0
2010,gg,PARKER-HANNIFIN CORPORATION,PH,,0.0,0
2010,soc,REGIS CORPORATION,RGS,public pension,0.0,0
2010,no-esg,"CARDINAL HEALTH, INC.",CAH,,0.0,0
2010,env,"COACH, INC.",COH,Special Interest,0.0,0
2010,gg,"CARDINAL HEALTH, INC.",CAH,,0.0,0
2010,gg,"CARDINAL HEALTH, INC.",CAH,,0.0,0
2010,soc,ARCHER-DANIELS-MIDLAND COMPANY,ADM,,0.0,0
2010,soc,ARCHER-DANIELS-MIDLAND COMPANY,ADM,,0.0,0
2010,env,BIGLARI HOLDINGS INC.,BH,Special Interest,0.0,0
2010,env,ADTALEM GLOBAL EDUCATION INC,ATGE,,0.0,0
2010,gg,"WINN-DIXIE STORES, INC.",WINNV,company,0.0,0
2010,gg,"WINN-DIXIE STORES, INC.",WINNV,company,0.0,-1
2010,env,MICROSOFT CORPORATION,MSFT,SRI fund,0.0,0
2010,gg,THE CLOROX COMPANY,CLX,,0.0,0
2010,soc,"CISCO SYSTEMS, INC.",CSCO,,0.0,0
2010,env,"CISCO SYSTEMS, INC.",CSCO,Individual,0.0,0
2010,soc,"CISCO SYSTEMS, INC.",CSCO,,0.0,0
2011,gg,"SYCAMORE NETWORKS, INC.",SCMR,Individual,0.0,0
2011,gg,SONIC CORP.,SONC,union,0.0,0
2011,no-esg,"WALGREENS BOOTS ALLIANCE, INC.",WBA,Individual,0.0,0
2011,gg,"WALGREENS BOOTS ALLIANCE, INC.",WBA,union,0.0,0
2011,env,"D.R. HORTON, INC.",DHI,other,0.0,0
2011,no-esg,CHINA RAILWAY GROUP LIMITED,,,1.0,0
2011,no-esg,CHINA RAILWAY GROUP LIMITED,,,1.0,0
2011,no-esg,CHINA RAILWAY GROUP LIMITED,,,1.0,0
2011,no-esg,CHINA RAILWAY GROUP LIMITED,,,1.0,0
2011,no-esg,CHINA RAILWAY GROUP LIMITED,,,1.0,0
2011,no-esg,CHINA RAILWAY GROUP LIMITED,,,1.0,0
2011,no-esg,CHINA RAILWAY GROUP LIMITED,,,1.0,0
2011,no-esg,CHINA RAILWAY GROUP LIMITED,,,1.0,0
2011,no-esg,CHINA RAILWAY GROUP LIMITED,,,1.0,0
2011,no-esg,CHINA RAILWAY GROUP LIMITED,,,1.0,0
2011,gg,"BECTON, DICKINSON AND COMPANY",BDX,Individual,0.0,0
2011,no-esg,"BECTON, DICKINSON AND COMPANY",BDX,Individual,0.0,0
2011,env,EMERSON ELECTRIC CO.,EMR,SRI fund,0.0,0
2011,gg,"INGLES MARKETS, INCORPORATED",IMKTA,Individual,1.0,1
2011,no-esg,NAVISTAR INTERNATIONAL CORPORATION,NAV,fund,0.0,0
2011,no-esg,APPLE INC.,AAPL,fund,0.0,0
2011,gg,APPLE INC.,AAPL,public pension,0.0,-1
2011,gg,"WHOLE FOODS MARKET, INC.",WFM,Individual,0.0,0
2011,no-esg,"WHOLE FOODS MARKET, INC.",WFM,,0.0,0
2011,gg,"HELMERICH & PAYNE, INC.",HP,Individual,1.0,0
2011,gg,"WGL HOLDINGS, INC.",WGL,Individual,0.0,0
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,gg,QUALCOMM INCORPORATED,QCOM,union,0.0,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,gg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,ZORAN CORPORATION,ZRAN,,0.5,-1
2011,no-esg,THE WALT DISNEY COMPANY,DIS,union,0.0,0
2011,env,STARBUCKS CORPORATION,SBUX,Special Interest,0.0,0
2011,gg,THE BANK OF NEW YORK MELLON CORPORATION,BK,Individual,0.0,0
2011,env,LENNAR CORPORATION,LEN,other,0.0,0
2011,no-esg,UNITED TECHNOLOGIES CORPORATION,UTX,union,0.0,0
2011,gg,SPECTRA ENERGY CORP,SE,union,0.0,0
2011,no-esg,U.S. BANCORP,USB,Individual,0.0,0
2011,gg,"HUDSON CITY BANCORP, INC.",HCBK,,1.0,0
2011,gg,WHIRLPOOL CORPORATION,WHR,union,0.0,-1
2011,gg,WHIRLPOOL CORPORATION,WHR,Individual,0.0,0
2011,gg,MOODY'S CORPORATION,MCO,,0.0,-1
2011,gg,FIRST COMMONWEALTH FINANCIAL CORPORATION,FCF,,0.0,0
2011,gg,PACCAR INC,PCAR,,0.0,0
2011,gg,"C. R. BARD, INC.",BCR,,1.0,0
2011,env,"C. R. BARD, INC.",BCR,SRI fund,0.0,0
2011,gg,PACCAR INC,PCAR,union,0.0,0
2011,gg,THE SHERWIN-WILLIAMS COMPANY,SHW,union,0.0,0
2011,gg,CITY NATIONAL CORPORATION,CYN,,1.0,0
2011,no-esg,"OFFICE DEPOT, INC.",ODP,Individual,0.0,0
2011,no-esg,CITIGROUP INC.,C,,0.0,-1
2011,gg,CITIGROUP INC.,C,,0.0,0
2011,gg,CITIGROUP INC.,C,,0.0,0
2011,env,AMEREN CORPORATION,AEE,religious,0.0,-1
2011,soc,CITIGROUP INC.,C,union,0.0,0
2011,soc,CITIGROUP INC.,C,union,0.0,0
2011,gg,GRACO INC.,GGG,,1.0,0
2011,env,"PPG INDUSTRIES, INC.",PPG,SRI fund,0.0,0
2011,no-esg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.0,0
2011,gg,HONEYWELL INTERNATIONAL INC.,HON,Individual,0.0,0
2011,soc,BB&T CORPORATION,BBT,,0.0,0
2011,gg,INTERNATIONAL BUSINESS MACHINES CORPORATION,IBM,Individual,0.0,0
2011,gg,COCA-COLA EUROPEAN PARTNERS PLC,CCE,fund,1.0,1
2011,gg,BB&T CORPORATION,BBT,union,0.0,-1
2011,gg,UMB FINANCIAL CORPORATION,UMBF,,1.0,0
